PLAYER NAME,NATIONALITY,RUNS MADE TILL THAT YEAR 
A Jadeja,India,205(till1992),280(till1993),1000(till1994),1170(till1995),1959(till1996),2896(till1997),3900(till1998),5044(till1999),5359(till2000),
V Yadav,India,37(till1992),118(till1993),118(till1994),
RK Chauhan,India,7(till1993),73(till1994),132(till1997),
NR Mongia,India,105(till1994),239(till1995),577(till1996),707(till1997),1080(till1998),1268(till1999),1272(till2000),
BKV Prasad,India,0(till1994),9(till1995),50(till1996),75(till1997),119(till1998),177(till1999),211(till2000),221(till2001),
AC Bedade,India,158(till1994),
Bhupinder Singh snr,India,6(till1994),
AR Kapoor,India,6(till1995),43(till1996),43(till2000),
PS Vaidya,India,0(till1995),15(till1996),
U Chatterjee,India,6(till1995),
R Dravid,India,475(till1996),1426(till1997),1709(till1998),3470(till1999),4450(till2000),5190(till2001),6103(till2002),6726(till2003),7751(till2004),8843(till2005),9762(till2006),10585(till2007),10765(till2009),10889(till2011),
V Rathour,India,159(till1996),193(till1997),
PL Mhambrey,India,7(till1996),7(till1998),
SB Joshi,India,114(till1996),127(till1997),181(till1998),387(till1999),565(till2000),584(till2001),
S Somasunder,India,16(till1996),
P Dharmani,India,8(till1996),
SS Karim,India,287(till1997),295(till1998),313(till1999),362(till2000),
D Ganesh,India,4(till1997),
A Kuruvilla,India,26(till1997),
NA David,India,9(till1997),
NM Kulkarni,India,10(till1997),11(till1998),
Harvinder Singh,India,1(till1997),5(till1998),6(till2001),
DS Mohanty,India,1(till1997),9(till1998),9(till1999),10(till2000),28(till2001),
SV Bahutule,India,0(till1997),12(till1998),23(till2003),
HH Kanitkar,India,0(till1997),265(till1998),303(till1999),339(till2000),
RL Sanghvi,India,8(till1998),
AB Agarkar,India,177(till1998),220(till1999),441(till2000),515(till2001),776(till2002),880(till2003),1059(till2004),1120(till2005),1198(till2006),1269(till2007),
VVS Laxman,India,62(till1998),86(till2000),627(till2001),1240(till2002),1472(till2003),2309(till2004),2338(till2005),2338(till2006),
Harbhajan Singh,India,9(till1998),165(till2001),280(till2002),355(till2003),417(till2004),525(till2005),679(till2006),829(till2007),911(till2008),1049(till2009),1083(till2010),1190(till2011),1237(till2015),
GK Khoda,India,115(till1998),
MSK Prasad,India,11(till1998),131(till1999),
N Chopra,India,61(till1998),287(till1999),310(till2000),
JV Paranjpe,India,54(till1998),
SS Raul,India,8(till1998),
LR Shukla,India,18(till1999),
GK Pandey,India,4(till1999),
AR Khurasiya,India,137(till1999),149(till2001),
S Ramesh,India,646(till1999),
V Sehwag,India,1(till1999),20(till2000),459(till2001),1589(till2002),2460(till2003),3131(till2004),4148(till2005),4756(till2006),5231(till2007),6124(till2008),6934(till2009),7380(till2010),8025(till2011),8242(till2012),8273(till2013),
JJ Martin,India,40(till1999),122(till2000),158(till2001),
R Vijay Bharadwaj,India,136(till1999),136(till2002),
T Kumaran,India,8(till1999),19(till2000),
DJ Gandhi,India,30(till1999),49(till2000),
SS Dighe,India,107(till2000),256(till2001),
S Sriram,India,21(till2000),81(till2004),
HK Badani,India,239(till2000),566(till2001),655(till2002),726(till2003),867(till2004),
A Bhandari,India,0(till2000),0(till2004),
V Dahiya,India,141(till2000),216(till2001),
Z Khan,India,57(till2000),141(till2001),185(till2002),292(till2003),336(till2004),448(till2005),483(till2006),660(till2007),679(till2008),701(till2009),719(till2010),781(till2011),792(till2012),
Yuvraj Singh,India,260(till2000),498(till2001),1157(till2002),1757(till2003),2598(till2004),3437(till2005),4286(till2006),5573(till2007),6466(till2008),7249(till2009),7598(till2010),8051(till2011),8053(till2012),8329(till2013),8701(till2017),
RS Sodhi,India,70(till2000),279(till2001),280(till2002),
D Mongia,India,51(till2001),791(till2002),1028(till2003),1040(till2004),1073(till2005),1196(till2006),1230(till2007),
A Nehra,India,6(till2001),36(till2002),47(till2003),71(till2004),87(till2005),102(till2009),132(till2010),141(till2011),
SS Das,India,9(till2001),39(till2002),
D Dasgupta,India,51(till2001),
A Ratra,India,90(till2002),
SB Bangar,India,159(till2002),177(till2003),180(till2004),
M Kaif,India,692(till2002),1170(till2003),1734(till2004),2431(till2005),2753(till2006),
Sarandeep Singh,India,28(till2002),47(till2003),
M Kartik,India,13(till2002),19(till2003),80(till2004),88(till2005),89(till2006),126(till2007),
T Yohannan,India,7(till2002),
Jai P Yadav,India,0(till2002),81(till2005),
L Balaji,India,0(till2002),95(till2004),113(till2005),120(till2009),
PA Patel,India,66(till2003),132(till2004),241(till2010),732(till2011),736(till2012),
G Gambhir,India,113(till2003),294(till2005),409(till2006),1043(till2007),2162(till2008),3010(till2009),3680(till2010),4400(till2011),5085(till2012),5238(till2013),
AM Salvi,India,4(till2003),
A Mishra,India,0(till2003),0(till2009),0(till2010),5(till2011),14(till2013),24(till2014),28(till2015),43(till2016),
AV Kale,India,10(till2003),
IK Pathan,India,230(till2004),613(till2005),1006(till2006),1137(till2007),1360(till2008),1368(till2009),1372(till2011),1544(till2012),
RS Gavaskar,India,151(till2004),
RR Powar,India,32(till2004),107(till2006),163(till2007),
KD Karthik,India,1(till2004),43(till2006),330(till2007),553(till2009),1008(till2010),1263(till2013),1313(till2014),1496(till2017),1663(till2018),1738(till2019),
MS Dhoni,India,19(till2004),914(till2005),1735(till2006),2838(till2007),3935(till2008),5133(till2009),5733(till2010),6497(till2011),7021(till2012),7774(till2013),8192(till2014),8832(till2015),9110(till2016),9898(till2017),10173(till2018),10500(till2019),
Joginder Sharma,India,34(till2004),35(till2007),
SK Raina,India,89(till2005),589(till2006),612(till2007),1292(till2008),1897(till2009),2528(till2010),3250(till2011),3742(till2012),4512(till2013),5051(till2014),5568(till2015),5615(till2018),
Y Venugopal Rao,India,136(till2005),218(till2006),
RP Singh,India,11(till2005),26(till2006),52(till2007),60(till2008),104(till2009),104(till2011),
S Sreesanth,India,0(till2005),6(till2006),25(till2007),34(till2008),44(till2010),44(till2011),
MM Patel,India,6(till2006),32(till2007),52(till2008),54(till2009),62(till2010),74(till2011),
VRV Singh,India,8(till2006),
RV Uthappa,India,98(till2006),607(till2007),786(till2008),890(till2014),934(till2015),
W Jaffer,India,10(till2006),
PP Chawla,India,20(till2007),28(till2008),38(till2011),
RG Sharma,India,61(till2007),593(till2008),695(till2009),1199(till2010),1810(till2011),1978(till2012),3174(till2013),3752(till2014),4567(till2015),5131(till2016),6424(till2017),7454(till2018),8010(till2019),
I Sharma,India,0(till2007),13(till2008),36(till2009),47(till2010),47(till2011),47(till2012),66(till2013),72(till2014),72(till2015),72(till2016),
P Kumar,India,12(till2007),41(till2008),188(till2009),225(till2010),276(till2011),292(till2012),
MK Tiwary,India,2(till2008),165(till2011),251(till2012),253(till2014),287(till2015),
YK Pathan,India,96(till2008),247(till2009),528(till2010),810(till2011),810(till2012),
MS Gony,India,0(till2008),
PP Ojha,India,27(till2008),27(till2009),41(till2010),46(till2012),
V Kohli,India,159(till2008),484(till2009),1479(till2010),2860(till2011),3886(till2012),5154(till2013),6208(till2014),6831(till2015),7570(till2016),9030(till2017),10232(till2018),10843(till2019),
S Badrinath,India,39(till2008),79(till2011),
RA Jadeja,India,201(till2009),535(till2010),755(till2011),860(till2012),1322(till2013),1691(till2014),1804(till2015),1849(till2016),1914(till2017),1982(till2018),2035(till2019),
AM Nayar,India,0(till2009),
S Tyagi,India,0(till2009),1(till2010),
A Mithun,India,28(till2010),51(till2011),
M Vijay,India,178(till2010),196(till2011),253(till2013),339(till2015),
AB Dinda,India,18(till2010),18(till2012),21(till2013),
R Vinay Kumar,India,0(till2010),24(till2011),43(till2012),86(till2013),
UT Yadav,India,3(till2010),20(till2011),26(till2012),27(till2013),44(till2014),50(till2015),77(till2016),79(till2017),79(till2018),
R Ashwin,India,38(till2010),160(till2011),295(till2012),462(till2013),609(till2014),657(till2015),658(till2016),675(till2017),
NV Ojha,India,1(till2010),
Pankaj Singh,India,3(till2010),
S Dhawan,India,0(till2010),69(till2011),1231(till2013),2046(till2014),2791(till2015),3078(till2016),4038(till2017),4935(till2018),5355(till2019),
SS Tiwary,India,49(till2010),
WP Saha,India,4(till2010),41(till2014),
AM Rahane,India,340(till2011),349(till2012),462(till2013),1230(till2014),1952(till2015),2236(till2016),2822(till2017),2962(till2018),
VR Aaron,India,6(till2011),8(till2014),
R Sharma,India,0(till2011),1(till2012),
B Kumar,India,0(till2012),94(till2013),156(till2014),205(till2015),207(till2016),339(till2017),440(till2018),523(till2019),
Mohammed Shami,India,15(till2013),73(till2014),109(till2015),116(till2017),116(till2018),131(till2019),
AT Rayudu,India,101(till2013),685(till2014),952(till2015),1055(till2016),1447(till2018),1694(till2019),
JD Unadkat,India,0(till2013),
CA Pujara,India,13(till2013),51(till2014),
MM Sharma,India,0(till2013),13(till2014),31(till2015),
STR Binny,India,40(till2014),230(till2015),
Parvez Rasool,India,0(till2014),
AR Patel,India,40(till2014),91(till2015),170(till2016),181(till2017),
DS Kulkarni,India,0(till2014),2(till2015),27(till2016),
KV Sharma,India,0(till2014),
KM Jadhav,India,20(till2014),146(till2015),236(till2016),797(till2017),884(till2018),1174(till2019),
MK Pandey,India,71(till2015),261(till2016),432(till2017),440(till2018),
BB Sran,India,0(till2016),
R Dhawan,India,12(till2016),
Gurkeerat Singh,India,13(till2016),
JJ Bumrah,India,0(till2016),11(till2017),11(till2018),18(till2019),
YS Chahal,India,0(till2016),1(till2017),16(till2018),34(till2019),
KK Nair,India,46(till2016),
KL Rahul,India,196(till2016),248(till2017),317(till2018),343(till2019),
FY Fazal,India,55(till2016),
HH Pandya,India,45(till2016),602(till2017),670(till2018),731(till2019),
J Yadav,India,1(till2016),
Kuldeep Yadav,India,21(till2017),60(till2018),100(till2019),
SN Thakur,India,0(till2017),22(till2018),
SS Iyer,India,162(till2017),210(till2018),
Washington Sundar,India,0(till2017),
S Kaul,India,1(till2018),
KK Ahmed,India,4(till2018),9(till2019),
DL Chahar,India,12(till2018),
RR Pant,India,41(till2018),93(till2019),
Mohammed Siraj,India,0(till2019),
V Shankar,India,165(till2019),
Shubman Gill,India,16(till2019),
MG Burgess,New Zealand,48(till1973),54(till1974),92(till1976),93(till1978),138(till1979),246(till1980),336(till1981),
RO Collinge,New Zealand,13(till1973),13(till1974),21(till1975),26(till1976),34(till1978),
PG Coman,New Zealand,24(till1973),62(till1974),
BE Congdon,New Zealand,5(till1973),136(till1974),237(till1975),284(till1976),338(till1978),
DR Hadlee,New Zealand,0(till1973),12(till1974),40(till1975),40(till1976),
Sir RJ Hadlee,New Zealand,49(till1973),52(till1974),79(till1975),79(till1976),81(till1978),138(till1979),253(till1980),397(till1981),433(till1982),726(till1983),798(till1984),952(till1985),1259(till1986),1312(till1987),1603(till1988),1603(till1989),1751(till1990),
BF Hastings,New Zealand,4(till1973),38(till1974),151(till1975),
HJ Howarth,New Zealand,6(till1973),18(till1975),
GM Turner,New Zealand,36(till1973),47(till1974),406(till1975),588(till1976),764(till1979),1598(till1983),
GE Vivian,New Zealand,14(till1973),
KJ Wadsworth,New Zealand,33(till1973),144(till1974),212(till1975),258(till1976),
V Pollard,New Zealand,55(till1973),67(till1974),
RE Redmond,New Zealand,3(till1973),
BR Taylor,New Zealand,22(till1973),
BL Cairns,New Zealand,30(till1974),40(till1975),95(till1976),178(till1978),195(till1979),308(till1980),378(till1981),413(till1982),748(till1983),840(till1984),987(till1985),
DR O'Sullivan,New Zealand,1(till1974),2(till1976),
JM Parker,New Zealand,14(till1974),110(till1975),126(till1976),133(till1978),183(till1980),248(till1981),
BG Hadlee,New Zealand,26(till1975),
GP Howarth,New Zealand,93(till1975),136(till1976),190(till1978),260(till1979),387(till1980),598(till1981),651(till1982),1079(till1983),1235(till1984),1384(till1985),
JFM Morrison,New Zealand,96(till1975),111(till1976),122(till1979),252(till1983),
BJ McKechnie,New Zealand,28(till1975),36(till1976),53(till1979),54(till1981),
GN Edwards,New Zealand,73(till1976),85(till1978),138(till1981),
RW Anderson,New Zealand,4(till1976),16(till1978),
NM Parker,New Zealand,0(till1976),
ADG Roberts,New Zealand,16(till1976),
GB Troup,New Zealand,0(till1976),3(till1979),20(till1980),34(till1981),36(till1982),75(till1983),101(till1985),
SL Boock,New Zealand,0(till1978),2(till1980),10(till1984),10(till1986),30(till1987),
JG Wright,New Zealand,48(till1978),214(till1979),415(till1980),793(till1981),816(till1982),1414(till1983),1580(till1984),1767(till1985),2087(till1986),2339(till1987),3081(till1988),3183(till1989),3648(till1990),3770(till1991),3891(till1992),
BP Bracewell,New Zealand,0(till1978),
BA Edgar,New Zealand,31(till1978),144(till1979),298(till1980),688(till1981),781(till1982),1333(till1983),1397(till1984),1814(till1986),
JV Coney,New Zealand,47(till1979),220(till1980),339(till1981),441(till1982),950(till1983),1142(till1984),1384(till1985),1794(till1986),1874(till1987),
WK Lees,New Zealand,28(till1979),105(till1980),105(till1981),215(till1983),
LW Stott,New Zealand,0(till1979),
EJ Chatfield,New Zealand,3(till1979),13(till1980),15(till1981),17(till1982),66(till1983),72(till1984),83(till1985),101(till1986),112(till1987),118(till1988),118(till1989),
PE McEwan,New Zealand,96(till1980),123(till1981),168(till1984),204(till1985),
JF Reid,New Zealand,5(till1980),25(till1982),227(till1984),500(till1985),633(till1986),
MC Snedden,New Zealand,7(till1980),32(till1981),36(till1982),223(till1983),224(till1984),238(till1985),267(till1986),437(till1987),509(till1988),516(till1989),535(till1990),
IDS Smith,New Zealand,1(till1980),65(till1981),79(till1982),87(till1983),235(till1984),377(till1985),381(till1986),450(till1987),551(till1988),621(till1989),814(till1990),960(till1991),1055(till1992),
GK Robertson,New Zealand,17(till1981),38(till1984),45(till1986),49(till1989),
MD Crowe,New Zealand,10(till1982),328(till1983),744(till1984),982(till1985),1604(till1986),1928(till1987),2259(till1988),2455(till1989),3265(till1990),3428(till1991),4217(till1992),4412(till1993),4510(till1994),4704(till1995),
BR Blair,New Zealand,31(till1982),174(till1986),
JJ Crowe,New Zealand,345(till1983),506(till1984),685(till1985),1072(till1986),1261(till1987),1398(till1988),1464(till1989),1518(till1990),
PN Webb,New Zealand,30(till1983),38(till1984),
RJ Webb,New Zealand,6(till1983),
TJ Franklin,New Zealand,0(till1983),6(till1984),27(till1988),
JG Bracewell,New Zealand,41(till1983),73(till1984),120(till1985),246(till1986),308(till1987),469(till1988),512(till1990),
DA Stirling,New Zealand,21(till1984),
EJ Gray,New Zealand,0(till1984),57(till1986),98(till1988),
RT Hart,New Zealand,3(till1985),
KR Rutherford,New Zealand,20(till1985),329(till1986),535(till1987),802(till1988),1259(till1990),1476(till1991),1997(till1992),2131(till1993),2812(till1994),3143(till1995),
EB McSweeney,New Zealand,51(till1986),73(till1987),
SR Gillespie,New Zealand,45(till1986),70(till1988),
TE Blain,New Zealand,68(till1986),246(till1988),360(till1993),442(till1994),
W Watson,New Zealand,1(till1986),25(till1987),49(till1988),53(till1989),59(till1990),59(till1991),65(till1992),86(till1993),86(till1994),
PA Horne,New Zealand,50(till1987),
DN Patel,New Zealand,124(till1987),230(till1988),230(till1989),271(till1990),302(till1992),346(till1993),450(till1995),563(till1996),623(till1997),
AH Jones,New Zealand,94(till1987),900(till1988),1229(till1989),1647(till1990),2014(till1991),2544(till1992),2639(till1993),2739(till1994),2784(till1995),
DK Morrison,New Zealand,0(till1987),13(till1988),15(till1989),46(till1990),46(till1991),61(till1992),86(till1993),116(till1994),153(till1995),171(till1996),
VR Brown,New Zealand,44(till1988),
MJ Greatbatch,New Zealand,380(till1988),431(till1989),884(till1990),965(till1991),1404(till1992),1602(till1993),1748(till1994),2086(till1995),2206(till1996),
CM Kuggeleijn,New Zealand,130(till1988),142(till1989),
RB Reid,New Zealand,16(till1988),248(till1991),
RH Vance,New Zealand,191(till1988),248(till1989),
GR Larsen,New Zealand,2(till1990),19(till1991),78(till1992),201(till1993),337(till1994),444(till1995),455(till1996),558(till1997),629(till1999),
SJ Roberts,New Zealand,1(till1990),
SA Thomson,New Zealand,18(till1990),69(till1993),693(till1994),836(till1995),964(till1996),
JP Millmow,New Zealand,0(till1990),
MW Priest,New Zealand,60(till1990),95(till1994),103(till1998),
C Pringle,New Zealand,31(till1990),51(till1991),66(till1992),99(till1993),184(till1994),193(till1995),
DJ White,New Zealand,37(till1990),
GE Bradburn,New Zealand,38(till1990),57(till1992),60(till2001),
CZ Harris,New Zealand,51(till1990),189(till1991),479(till1992),501(till1993),822(till1994),1209(till1996),1686(till1997),2109(till1998),2519(till1999),2910(till2000),3349(till2001),3955(till2002),4250(till2003),4379(till2004),
RG Petrie,New Zealand,54(till1990),65(till1991),
RT Latham,New Zealand,132(till1990),178(till1991),458(till1992),562(till1993),583(till1994),
BA Young,New Zealand,92(till1990),122(till1991),214(till1993),820(till1994),997(till1995),1099(till1996),1360(till1997),1531(till1998),1668(till1999),
CL Cairns,New Zealand,11(till1991),83(till1992),149(till1993),360(till1994),797(till1995),1304(till1996),1718(till1997),2109(till1998),2688(till1999),3211(till2000),3216(till2001),3614(till2002),4199(till2003),4628(till2004),4910(till2005),4950(till2006),
ML Su'a,New Zealand,17(till1992),24(till1994),24(till1995),
SB Doull,New Zealand,2(till1992),46(till1994),63(till1995),82(till1996),136(till1997),166(till1998),172(till1999),172(till2000),
DJ Nash,New Zealand,60(till1992),94(till1994),109(till1995),128(till1996),323(till1998),478(till1999),509(till2000),579(till2001),624(till2002),
AC Parore,New Zealand,78(till1992),806(till1994),1111(till1995),1738(till1996),1988(till1997),2460(till1998),2808(till1999),2976(till2000),3205(till2001),3314(till2002),
BR Hartland,New Zealand,73(till1992),311(till1994),
JTC Vaughan,New Zealand,51(till1992),131(till1995),162(till1996),
MJ Haslam,New Zealand,9(till1992),
MB Owens,New Zealand,0(till1992),
JW Wilson,New Zealand,80(till1993),103(till2005),
RP de Groen,New Zealand,2(till1993),12(till1994),
MN Hart,New Zealand,49(till1994),49(till1996),49(till1999),61(till2002),
SP Fleming,New Zealand,348(till1994),862(till1995),1570(till1996),1993(till1997),2799(till1998),3131(till1999),3708(till2000),4165(till2001),4937(till2002),5618(till2003),6539(till2004),6978(till2005),7368(till2006),8037(till2007),
MW Douglas,New Zealand,33(till1994),55(till1995),
HT Davis,New Zealand,0(till1994),13(till1997),
DJ Murray,New Zealand,3(till1994),
LK Germon,New Zealand,0(till1994),90(till1995),475(till1996),519(till1997),
NJ Astle,New Zealand,414(till1995),974(till1996),1621(till1997),2512(till1998),3081(till1999),3926(till2000),4661(till2001),5280(till2002),5540(till2003),6030(till2004),6458(till2005),7044(till2006),7090(till2007),
RL Hayes,New Zealand,13(till1995),
RG Twose,New Zealand,221(till1995),612(till1996),650(till1997),1473(till1999),2540(till2000),2717(till2001),
CM Spearman,New Zealand,94(till1995),485(till1996),491(till1997),531(till1998),674(till1999),931(till2000),936(till2001),
RJ Kennedy,New Zealand,17(till1996),
GI Allott,New Zealand,4(till1997),7(till1998),14(till1999),17(till2000),
MJ Horne,New Zealand,267(till1997),419(till1998),840(till1999),980(till2002),
DL Vettori,New Zealand,71(till1997),136(till1998),208(till1999),256(till2000),342(till2001),481(till2002),588(till2003),723(till2004),980(till2005),1201(till2006),1311(till2007),1456(till2008),1715(till2009),2039(till2010),2105(till2011),2110(till2013),2151(till2014),2253(till2015),
AJ Penn,New Zealand,8(till1997),8(till2000),23(till2001),
CD McMillan,New Zealand,272(till1997),739(till1998),1064(till1999),1425(till2000),2091(till2001),2942(till2002),3215(till2003),3699(till2004),4148(till2005),4150(till2006),4707(till2007),
SB O'Connor,New Zealand,8(till1997),21(till1998),22(till1999),24(till2000),
LG Howell,New Zealand,287(till1998),
PJ Wiseman,New Zealand,23(till1998),36(till2000),43(till2001),45(till2003),
MD Bailey,New Zealand,0(till1998),
MD Bell,New Zealand,18(till1998),55(till1999),133(till2001),
AR Tait,New Zealand,17(till1998),35(till1999),
CJ Drum,New Zealand,9(till1999),
CE Bulfin,New Zealand,9(till1999),
SB Styris,New Zealand,74(till1999),197(till2000),262(till2001),620(till2002),1266(till2003),1888(till2004),2320(till2005),2592(till2006),3440(till2007),3715(till2008),3743(till2009),4217(till2010),4483(till2011),
WA Wisneski,New Zealand,10(till2000),
MS Sinclair,New Zealand,19(till2000),528(till2001),753(till2002),941(till2003),1165(till2004),1180(till2005),1302(till2007),1304(till2009),
CJ Nevin,New Zealand,178(till2000),291(till2001),607(till2002),732(till2003),
GP Sulzberger,New Zealand,9(till2000),
DR Tuffey,New Zealand,2(till2000),46(till2001),103(till2002),142(till2003),145(till2004),146(till2005),154(till2007),160(till2009),295(till2010),
BGK Walker,New Zealand,7(till2000),13(till2001),47(till2002),
JEC Franklin,New Zealand,53(till2001),116(till2002),116(till2004),149(till2005),294(till2006),508(till2007),571(till2009),823(till2010),962(till2011),1118(till2012),1270(till2013),
CS Martin,New Zealand,6(till2001),6(till2005),6(till2006),6(till2007),8(till2008),
JDP Oram,New Zealand,229(till2001),367(till2002),606(till2003),827(till2004),1034(till2005),1121(till2006),1670(till2007),1989(till2008),2094(till2009),2203(till2010),2293(till2011),2434(till2012),
L Vincent,New Zealand,328(till2001),923(till2002),1133(till2003),1675(till2005),1901(till2006),2413(till2007),
AR Adams,New Zealand,18(till2001),205(till2002),333(till2003),342(till2004),409(till2005),418(till2006),419(till2007),
KD Mills,New Zealand,27(till2001),79(till2002),124(till2003),177(till2004),228(till2005),261(till2006),295(till2007),433(till2008),589(till2009),815(till2010),843(till2011),869(till2012),988(till2013),1017(till2014),1047(till2015),
SE Bond,New Zealand,86(till2002),122(till2003),136(till2005),162(till2006),200(till2007),239(till2009),292(till2010),
MH Richardson,New Zealand,42(till2002),
BB McCullum,New Zealand,103(till2002),373(till2003),617(till2004),1026(till2005),1220(till2006),2019(till2007),2637(till2008),3387(till2009),3711(till2010),4181(till2011),4597(till2012),5017(till2013),5200(till2014),5964(till2015),6083(till2016),
IG Butler,New Zealand,6(till2002),6(till2004),71(till2009),84(till2010),
RG Hart,New Zealand,0(till2002),
PA Hitchcock,New Zealand,11(till2002),30(till2003),41(till2008),
CD Cumming,New Zealand,58(till2003),138(till2004),161(till2005),161(till2009),
RA Jones,New Zealand,168(till2003),
HJH Marshall,New Zealand,243(till2003),833(till2004),1142(till2005),1366(till2006),1454(till2007),
MJ Mason,New Zealand,13(till2003),13(till2004),17(till2006),22(till2007),22(till2008),24(till2010),
MDJ Walker,New Zealand,10(till2003),
KP Walmsley,New Zealand,0(till2003),
TK Canning,New Zealand,36(till2003),52(till2005),
MHW Papps,New Zealand,204(till2004),207(till2005),
GJ Hopkins,New Zealand,0(till2004),9(till2007),41(till2008),56(till2009),236(till2010),
PG Fulton,New Zealand,9(till2004),79(till2005),419(till2006),1230(till2007),1239(till2008),1334(till2009),
JAH Marshall,New Zealand,30(till2005),80(till2006),85(till2007),250(till2008),
LJ Hamilton,New Zealand,3(till2005),
JS Patel,New Zealand,0(till2005),12(till2006),57(till2007),61(till2008),88(till2009),88(till2016),95(till2017),
JM How,New Zealand,58(till2005),141(till2006),517(till2007),903(till2008),930(till2009),971(till2010),1046(till2011),
LRPL Taylor,New Zealand,189(till2006),852(till2007),1317(till2008),1948(till2009),2624(till2010),3185(till2011),3408(till2012),3918(till2013),4580(till2014),5626(till2015),5826(till2016),6794(till2017),7433(till2018),8026(till2019),
MR Gillespie,New Zealand,12(till2006),87(till2007),93(till2008),93(till2009),
JD Ryder,New Zealand,263(till2008),637(till2009),695(till2010),1094(till2011),1100(till2012),1100(till2013),1362(till2014),
IE O'Brien,New Zealand,0(till2008),3(till2009),
DR Flynn,New Zealand,119(till2008),167(till2009),228(till2012),
TG Southee,New Zealand,31(till2008),101(till2009),135(till2010),162(till2011),239(till2012),274(till2013),318(till2014),384(till2015),477(till2016),563(till2017),659(till2018),669(till2019),
GD Elliott,New Zealand,103(till2008),610(till2009),716(till2010),1013(till2013),1863(till2015),1976(till2016),
NT Broom,New Zealand,201(till2009),333(till2010),561(till2016),943(till2017),
MJ Guptill,New Zealand,738(till2009),1101(till2010),1751(till2011),2151(till2012),2557(till2013),2953(till2014),4442(till2015),5169(till2016),5553(till2017),5976(till2018),6440(till2019),
BJ Diamanti,New Zealand,26(till2009),
PD McGlashan,New Zealand,63(till2009),
EP Thompson,New Zealand,0(till2009),
NL McCullum,New Zealand,0(till2009),217(till2010),450(till2011),626(till2012),918(till2013),983(till2014),1070(till2015),
AJ Redmond,New Zealand,136(till2009),152(till2010),
PJ Ingram,New Zealand,193(till2010),
AJ McKay,New Zealand,10(till2010),10(till2011),12(till2012),
SL Stewart,New Zealand,26(till2010),
KS Williamson,New Zealand,196(till2010),466(till2011),822(till2012),1275(till2013),2045(till2014),3421(till2015),4120(till2016),4716(till2017),5184(till2018),5554(till2019),
BJ Watling,New Zealand,84(till2010),103(till2011),441(till2012),528(till2013),573(till2016),573(till2018),
HK Bennett,New Zealand,0(till2010),7(till2011),10(till2014),10(till2017),
LJ Woodcock,New Zealand,14(till2011),
DAJ Bracewell,New Zealand,0(till2011),14(till2012),14(till2013),57(till2015),74(till2016),79(till2017),158(till2019),
RJ Nicol,New Zealand,131(till2011),580(till2012),586(till2013),
GW Aldridge,New Zealand,0(till2011),
DG Brownlie,New Zealand,22(till2012),203(till2014),361(till2017),
AM Ellis,New Zealand,132(till2012),154(till2013),
TWM Latham,New Zealand,138(till2012),280(till2013),411(till2014),897(till2015),1358(till2016),1904(till2017),2203(till2018),2395(till2019),
TS Nethula,New Zealand,12(till2012),
MD Bates,New Zealand,13(till2012),
C de Grandhomme,New Zealand,36(till2012),65(till2016),214(till2017),392(till2018),443(till2019),
TA Boult,New Zealand,7(till2012),8(till2013),39(till2014),52(till2015),81(till2016),104(till2017),130(till2018),144(till2019),
AF Milne,New Zealand,12(till2012),12(till2013),12(till2014),75(till2015),130(till2016),168(till2017),
MJ McClenaghan,New Zealand,11(till2013),54(till2014),77(till2015),108(till2016),
JDS Neesham,New Zealand,83(till2013),146(till2014),238(till2015),490(till2016),811(till2017),1015(till2019),
C Munro,New Zealand,167(till2013),244(till2015),414(till2016),693(till2017),947(till2018),1146(till2019),
HD Rutherford,New Zealand,15(till2013),
L Ronchi,New Zealand,76(till2008),215(till2013),633(till2014),1057(till2015),1206(till2016),1397(till2017),
CJ Anderson,New Zealand,127(till2013),477(till2014),918(till2015),1047(till2016),1109(till2017),
AP Devcich,New Zealand,93(till2013),177(till2014),195(till2016),
MJ Henry,New Zealand,1(till2014),33(till2015),165(till2016),170(till2017),170(till2018),193(till2019),
MJ Santner,New Zealand,135(till2015),365(till2016),541(till2017),771(till2018),826(till2019),
BM Wheeler,New Zealand,58(till2015),
AW Mathieson,New Zealand,0(till2015),
IS Sodhi,New Zealand,5(till2015),6(till2016),6(till2017),50(till2018),62(till2019),
GH Worker,New Zealand,41(till2015),225(till2017),272(till2018),
HM Nicholls,New Zealand,43(till2015),222(till2016),423(till2017),643(till2018),1029(till2019),
LH Ferguson,New Zealand,8(till2016),15(till2017),44(till2018),58(till2019),
SC Kuggeleijn,New Zealand,11(till2017),
SHA Rance,New Zealand,0(till2017),
TD Astle,New Zealand,64(till2017),69(till2018),79(till2019),
MS Chapman,New Zealand,151(till2015),160(till2018),
TL Seifert,New Zealand,33(till2019),
Asif Iqbal,Pakistan,3(till1973),27(till1974),80(till1975),139(till1977),201(till1978),330(till1979),
Asif Masood,Pakistan,4(till1973),4(till1974),10(till1975),10(till1976),
Intikhab Alam,Pakistan,10(till1973),10(till1974),17(till1976),
Majid Khan,Pakistan,8(till1973),117(till1974),326(till1975),346(till1976),369(till1977),456(till1978),606(till1979),672(till1980),748(till1981),786(till1982),
Mushtaq Mohammad,Pakistan,27(till1973),52(till1974),141(till1975),187(till1976),209(till1978),
Nasim-ul-Ghani,Pakistan,1(till1973),
